;Marca;Preco;Preco Boleto
1324;Placa de Video Gigabyte Radeon RX 460 2GB GDDR5 WindForce OC 128-bit, GV-RX460WF2OC-2GD;0;0
1325;Placa de Video PowerColor Radeon RX 480 8GB GDDR5 Red Devil 256-bit, AXRX 480 8GBD5-3DH/OC;0;0
1326;Placa de Video Sapphire Radeon RX 480 4GB GDDR5 Nitro+ OC 256-bit, 11260-02-20G;0;0
1327;Placa de Video Sapphire Radeon RX 470 4GB GDDR5 OC 256-bit, 11256-00-20G;0;0
1328;Placa de Video Asus Radeon R9 NANO 4GB HBM 4096-bit, R9NANO-4G;0;0
1329;Placa de Video PowerColor Radeon R9 4GB HBM Nano 4096-bit, AXR9 NANO 4GBHBM-DH;0;0
1330;Placa de Video MSI Radeon R9 FURY X 4GB 4096Bit, R9 FURY X 4G;0;0
1331;Placa de Video Asus Radeon RX 460 DUAL OC 2GB GDDR5 128-bit, DUAL-RX460-02G;0;0
1332;Placa de Video Gigabyte GeForce GTX 1080 8GB GDDR5X Xtreme 256-bit, GV-N1080XTREME-8GD-PP;0;0
1333;Placa de Video Galax GeForce GTX 1070 8GB GDDR5 HOF Limited Edition 256-bit, 70NSH6DHL2OH;0;0
1334;Placa de Video Galax GeForce GTX 1080 8GB GDDR5X HOF 256-bit, 80NSJ6DHL2SN;0;0
1335;Placa de Vídeo MSI Geforce GTX 1080 SEA HAWK X 8GB GDDR5X 256Bit;0;0
1336;Placa de Video MSI GeForce GTX 1060 6GT OC;0;0
1337;Placa de Video MSI Radeon RX 480 Gaming X 4G;0;0
1338;Placa de Video MSI GeForce GTX 1060 Gaming X 6G, 912-V328-001;0;0
1339;Placa de Vídeo MSI Radeon RX 460 2G OC;0;0
1340;Placa de Video MSI Radeon RX 480 Gaming X 8G;0;0
1341;Placa de Video MSI GeForce GTX 750 Ti OC 2GB GDDR5 128Bit, N750TI-2GD5/OC;0;0
1342;Placa de Video Sapphire Radeon RX 470 8GB GDDR5 Nitro+ 256-bit, 11256-02-20G;0;0
1343;Placa de Video Sapphire Radeon RX 480 8GB GDDR5 Nitro+ 256-bit, 11260-01-20G;0;0
1344;Placa de Video Asus GeForce GTX 1060 OC 6GB GDDR5 ROG Strix 192-bit, STRIX-GTX1060-O6G-GAMING;0;0
1345;Placa de Video PowerColor Radeon RX 460 2GB GDDR5 Red Dragon 128-bit, AXRX 460 2GBD5-DH/OC;0;0
1346;Placa de Vídeo MSI Geforce GTX 950 GAMING 2G GDDR5 OC 128Bit;0;0
1347;Placa de Video Asus GeForce GTX 1070 8GB GDDR5 ROG Strix 256-bit, STRIX-GTX1070-8G-GAMING;0;0
1348;Placa de Video PNY GeForce GTX 1060 6GB GDDR5 192-bit, VCGGTX10606PB;0;0
1349;Placa de Video Asus GeForce GTX 1060 DUAL OC 6GB GDDR5 198-bit, DUAL-GTX1060-O6G;0;0
1350;Placa de Video XFX Radeon R7 250 2GB DDR3 Low Profile 128-bit, R7-250E-CLF4;0;0
1351;Placa de Video XFX Radeon R5 230 2GB DDR3 64-bit, R5-230A-CNH2;0;0
1352;Placa de Video XFX Radeon R7 240 2GB DDR3 Low Profile 128-bit, R7-240A-CLF2;0;0
1353;Placa de Video XFX Radeon R7 240 2GB DDR3 Low Profile 128-bit, R7-240A-CLH4;0;0
1354;Placa de Video PCYES! Radeon R7 370 2GB GDDR5 HammerX OC 256-bit, PH37025602D5OCV2;0;0
1355;Placa de Video PCYES! Radeon R7 265 2GB GDDR5 HammerX 256-bit, O265QM2G2M;0;0
1356;Placa de Video Zotac GeForce GT 730 1GB DDR3 Zone 64-bit, ZT-71114-20L;0;0
1357;Placa de Video Sapphire Radeon R7 250 2GB GDDR5 128-bit, 11215-20-20G;0;0
1358;Placa de Video Sapphire Radeon R5 230 2GB DDR3 64-bit, 11233-02-20G;0;0
1359;Placa de Video PNY Quadro K620 2GB DDR3 128-bit, VCQK620-PORPB;0;0
1360;Placa de Video PNY Quadro 410 512MB DDR3 64-bit, VCQ410-PORPB;0;0
1361;Placa de Video MSI GeForce GTX 1060 Gaming X 3G;0;0
1362;Placa de Video Zotac GeForce GTX 1060 3GB GDDR5 Mini 192-bit, ZT-P10610A-10L;0;0
1363;Placa de Vídeo MSI Geforce GTX 1070 AERO 8G OC GDDR5 256Bit;0;0
1364;Placa de Video EVGA GeForce GTX 1070 8GB GDDR5 FTW DT RGB 256-bit, 08G-P4-6274-KR;0;0
1365;Placa de Video Gigabyte GeForce GT 710 1GB DDR3 Low Profile 64-bit, GV-N710SL-1GL;0;0
1366;Placa de Video EVGA GeForce GT 710 2GB DDR3 Low Profile 64-bit, 02G-P3-2713-KR;0;0
1367;Placa de Video Gigabyte GeForce 210 1GB DDR3 64-bit, GV-N210SL-1GI;0;0
1368;Placa de Video PowerColor Radeon RX 470 4GB GDDR5 Red Dragon 256-bit, AXRX 470 4GBD5-3DHD/OC;0;0
1369;Placa de Video EVGA GeForce GTX 750 Ti 1GB GDDR5 128-bit, 01G-P4-3752-KR;0;0
1370;Placa de Video EVGA GeForce GTX 1060 6GB GDDR5 SC 192-bit, 06G-P4-6163-KR;0;0
1371;Placa de Video EVGA GeForce GTX 1060 6GB GDDR5 192-bit, 06G-P4-6161-KR;0;0
1372;Placa de Video Galax GeForce GTX 1080 8GB GDDR5X HOF 256-bit, 80NSJ6DHL2SH;0;0
1373;Placa de Video Galax GeForce GTX 950 2GB GDDR5 OC 128-bit, 95NPH8DHG5OC;0;0
1374;Placa de Video Galax GeForce GTX 1060 6GB GDDR5 EXOC 192-bit, 60NRH7DVM6EV;0;0
1375;Placa de Video Gigabyte GeForce GTX 1060 6GB GDDR5 G1 Gaming 192-bit, GV-N1060G1 GAMING-6GD;0;0
1376;Placa de Video Galax GeForce GTX 1060 6GB GDDR5 OC 192-bit, 60NRH7DSL9OC;0;0
1377;Placa de Video PCYES! Radeon R7 360 2GB GDDR5 Hammer 128-bit, O360PFB2CR;0;0
1378;Placa de Video Gigabyte GeForce GT 710 1GB DDR3 Low Profile 64-bit, GV-N710D3-1GL;0;0
1379;Placa de Video PNY GeForce GTX 750 2GB GDDR5 XLR8 128-bit, VCGGTX7502XPB-BB;0;0
1380;Placa de Video Sapphire Radeon RX 460 4GB GDDR5 Nitro OC 128-bit, 11257-02-20G;0;0
1381;Placa de Video Sapphire Radeon RX 460 2GB GDDR5 128-bit, 11257-00-20G;0;0
1382;Placa de Video Sapphire Radeon R7 350 2GB GDDR5 128-bit, 11251-10-20G;0;0
1383;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 SC 128-bit, 02G-P4-1956-KR;0;0
1384;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 REF 128-bit, 02G-P4-0952-KR;0;0
1385;Placa de Video EVGA GeForce GTX 1070 8GB GDDR5 256-bit, 08G-P4-6171-KR;0;0
1386;Placa de Video EVGA GeForce GTX 1080 8GB GDDR5X 256-bit, 08G-P4-6181-KR;0;0
1387;Placa de Video EVGA GeForce GTX 1080 8GB GDDR5X FTW DT 256-bit, 08G-P4-6284-KR;0;0
1388;Placa de Video PCYES! Radeon R9 380X 4GB GDDR5 HammerX OC 256-bit, PH380X25604D5OC;0;0
1389;Placa de Video Zotac GeForce GTX 1060 6GB GDDR5 AMP! 192-bit, ZT-P10600B-10M;0;0
1390;Placa de Video Zotac GeForce GTX 1060 6GB GDDR5 Mini 192-bit, ZT-P10600A-10L;0;0
1391;Placa de Vídeo MSI Geforce GTX 1080 AERO 8G OC GDDR5X 256Bit;0;0
1392;Placa de Video Gigabyte GeForce GTX 950 2GB GDDR5 128-bit, GV-N950D5-2GD;0;0
1393;Placa de Vídeo MSI Geforce GTX 1080 GAMING 8G GDDR5X 256Bit;0;0
1394;Placa de Vídeo MSI Geforce GTX 1070 ARMOR 8G OC 8GB GDDR5 256Bit, GTX 1070 ARMOR 8G OC;0;0
1395;Placa de Video Galax GeForce GTX 1070 8GB GDDR5 EXOC 256-bit, 70NSH6DHL4EC;0;0
1396;Placa de Vídeo MSI Geforce GTX 1070 SEA HAWK X 8GB GDDR5 256Bit;0;0
1397;Placa de Video EVGA GeForce GTX 1070 8GB GDDR5 FTW RGB 256-bit, 08G-P4-6276-KR;0;0
1398;Placa de Vídeo MSI Geforce GTX 1070 Gaming X 8GB GDDR5 256Bit, GTX 1070 GAMING X 8G;0;0
1399;Placa de Video Asus GeForce GTX 1070 Founders Edition 8GB GDDR5X 256-bit, GTX1070-8G;0;0
1400;Placa de Video Asus GeForce GTX 1070 OC 8GB GDDR5 ROG Strix 256-bit, STRIX-GTX1070-O8G-GAMING;0;0
1401;Placa de Video XFX Radeon RX 480 8GB GDDR5 256-bit, RX-480M8BBA6;0;0
1402;Placa de Video XFX Radeon RX 480 8GB GDDR5 OC XXX 256-bit, RX-480M8BFA6;0;0
1403;Placa de Video Asus GeForce GTX 950 2GB GDDR5 128-bit, GTX950-2G;0;0
1404;Placa de Video EVGA GeForce GTX 1070 8GB GDDR5 SC 256-bit, 08G-P4-6173-KR;0;0
1405;Placa de Video Asus GeForce GTX 1080 8GB GDDR5X ROG Strix 256-bit, STRIX-GTX1080-8G-GAMING;0;0
1406;Placa de Video Zotac GeForce GTX 1070 8GB GDDR5 AMP! 256-bit, ZT-P10700C-10P;0;0
1407;Placa de Video Zotac GeForce GTX 1070 8GB GDDR5 AMP! Extreme 256-bit, ZT-P10700B-10P;0;0
1408;Placa de Video EVGA GeForce GTX 970 4GB GDDR5 256-bit, 04G-P4-1970-KR;0;0
1409;Placa de Video PCYES! Radeon RX 480 8GB GDDR5 256-bit, PRX48025608D5;0;0
1410;Placa de Video Sapphire Radeon RX 480 8GB GDDR5 256-bit, 21260-00-20G;0;0
1411;Placa de Video Gigabyte GeForce GTX 1070 8GB GDDR5 G1 Gaming 256-bit, GV-N1070G1 GAMING-8GD;0;0
1412;Placa de Video PNY Quadro M2000 4GB GDDR5 128-bit, VCQM2000-PORPB;0;0
1413;Placa de Video Gigabyte GeForce GTX 1070 8GB GDDR5 Founders Edition 256-bit, GV-N1070D5-8GD-B;0;0
1414;Placa de Video Galax GeForce GTX 1080 8GB GDDR5X EXOC 256-bit, 80NSJ6DHL4EC;0;0
1415;Placa de Video Galax GeForce GTX 1080 8GB GDDR5X 256-bit, 80NSJ6DHK5VT;0;0
1416;Placa de Video EVGA GeForce GTX 1080 8GB GDDR5X SC 256-bit, 08G-P4-6183-KR;0;0
1417;Placa de Video EVGA GeForce GTX 1070 8GB GDDR5 Founders Edition 256-bit, 08G-P4-6170-KR;0;0
1418;Placa de Video Zotac GeForce GTX 1080 8GB GDDR5X AMP 256-bit, ZT-P10800C-10P;0;0
1419;Placa de Video Zotac GeForce GTX 1080 8GB GDDR5X AMP Extreme 256-bit, ZT-P10800B-10P;0;0
1420;Placa de Vídeo MSI Geforce GTX 1080 ARMOR 8G OC GDDR5X 256Bit;0;0
1421;Placa de Video Zotac GeForce GT 710 2GB GDDR3 64-bit, ZT-71302-20L;0;0
1422;Placa de Vídeo MSI Geforce GTX 1080 GAMING X 8G GDDR5X 256Bit;0;0
1423;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 SC 128-bit, 02G-P4-1958-KR;0;0
1424;Placa de Video XFX Radeon R5 230 1GB DDR3 Low Profile 64-bit, R5-230A-CLH2;0;0
1425;Placa de Video XFX Radeon R5 230 1GB DDR3 Low Profile 64-bit, R5-230A-ZLH2;0;0
1426;Placa de Video EVGA GeForce GTX 960 4GB GDDR5 REF 128-bit, 04G-P4-1961-KR;0;0
1427;Placa de Video Gigabyte Radeon R5 230 1GB DDR3 64-bit, GV-R523D3-1GL;0;0
1428;Placa de Video EVGA GeForce GT 730 4GB GDDR3 128-bit, 04G-P3-2739-KR;0;0
1429;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 SC 128-bit, 02G-P4-0956-KR;0;0
1430;Placa de Video Asus GeForce GTX 1080 OC 8GB GDDR5X ROG Strix 256-bit, STRIX-GTX1080-O8G-GAMING;0;0
1431;Placa de Video EVGA GeForce GTX 1080 8GB GDDR5X FTW 256-bit, 08G-P4-6286-KR;0;0
1432;Placa de Video Gigabyte GeForce GTX 1080 8GB GDDR5X G1 Gaming 256-bit, GV-N1080G1 GAMING-8GD;0;0
1433;Placa de Video PowerColor Radeon R7 370 4GB GDDR5 256-bit, AXR7 370 4GBD5-DHE/OC;0;0
1434;Placa de Video PowerColor Radeon PCS+ R9 380X 4GB GDDR5 Myst Edition 256-bit, AXR9 380X 4GBD5-PPDHE;0;0
1435;Placa de Video XFX Radeon R7 360 2GB GDDR5 128-bit, R7-360P-2NF5;0;0
1436;Placa de Video Asus GeForce GTX 1080 Founders Edition 8GB GDDR5X 256-bit, GTX1080-8G;0;0
1437;Placa de Video Zotac GeForce GTX 1080 8GB GDDR5X Founders Edition 256-bit, ZT-P10800A-10P;0;0
1438;Placa de Vídeo MSI Geforce GTX 1080 Founders Edition 8GB GDDR5X 256Bit, GTX 1080 FOUNDERS EDITION;0;0
1439;Placa de Video PNY GeForce GTX 1080 8GB GDDR5X Founders Edition 256-bit, VCGGTX10808PB-CG;0;0
1440;Placa de Video Gigabyte GeForce GTX 1080 8GB GDDR5X Founders Edition 256-bit, GV-N1080D5X-8GD-B;0;0
1441;Placa de Video EVGA GeForce GTX 1080 8GB GDDR5X Founders Edition 256-bit, 08G-P4-6180-KR;0;0
1442;Placa de Video Asus GeForce GT 710 1GB GDDR3 64-bit, 710-1-SL;0;0
1443;Placa de Video Asus GeForce GTX 960 OC 4GB GDDR5 TURBO 128-bit, TURBO-GTX960-OC-4GD5;0;0
1444;Placa de Video Gigabyte GeForce GTX 750 Ti 4GB GDDR5 WindForce OC 128-bit, GV-N75TWF2OC-4GI;0;0
1445;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 SC 128-bit, 02G-P4-0958-KR;0;0
1446;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 REF 128-bit, 02G-P4-1955-KR;0;0
1447;Placa de Video Gigabyte GeForce GTX 960 4GB GDDR6 Xtreme Edition 128-bit, GV-N960XTREME-4GD;0;0
1448;Placa de Video PowerColor Radeon R9 4GB HBM Fury X 4096-bit, AXR9 FURY X 4GBHBM-DH;0;0
1449;Placa de Video EVGA GeForce GTX 970 4GB GDDR5 Hybrid 256-bit, 04G-P4-1976-KR;0;0
1450;Placa de Video Gigabyte GeForce GTX 980 Ti 6GB GDDR5 XTREME 384-bit, GV-N98TXTREME C-6GD;0;0
1451;Placa de Video Gigabyte GeForce GTX 970 4GB GDDR5 Xtreme Edition 256-bit, GV-N970XTREME C-4GD;0;0
1452;Placa de Video Gigabyte GeForce GTX 960 4GB GDDR5 OC 128-bit, GV-N960IXOC-4GD;0;0
1453;Placa de Video Asus Radeon R7 360 OC 2GB GDDR5 128-bit, R7360-OC-2GD5-V2;0;0
1454;Placa de Video Galax GeForce GTX 970 4GB GDDR5 EXOC Sniper Black 256-bit, 97NQH6DNH8FL;0;0
1455;Placa de Video Gigabyte GeForce GTX 950 2GB GDDR5 Xtreme Edition 128-bit, GV-N950XTREME C-2GD;0;0
1456;Placa de Vídeo MSI Geforce GTX 980 Ti Gaming 6GB GDDR5 384Bit, GTX 980Ti GAMING 6G;0;0
1457;Placa de Video Asus Radeon R9 380X OC 4GB GDDR5 Strix 256-bit, STRIX-R9380X-OC4G-GAMING;0;0
1458;Placa de Video EVGA GeForce GT 710 1GB DDR3 64-bit, 01G-P3-2710-KR;0;0
1459;Placa de Video Zotac GeForce GT 710 1GB GDDR3 64-bit, ZT-71301-20L;0;0
1460;Placa de Video EVGA GeForce GTX 980 Ti 6GB GDDR5 FTW ACX 384-bit, 06G-P4-4996-KR;0;0
1461;Placa de Video Asus Radeon R9 FURY X 4GB HBM 4096-bit, R9FURYX-4G;0;0
1462;Placa de Video PowerColor Radeon PCS+ R9 390 8GB GDDR5 512-bit, AXR9 390 8GBD5-PPDHE;0;0
1463;Placa de Video PowerColor Radeon R7 360 2GB GDDR5 128-bit, AXR7 360 2GBD5-DHE;0;0
1464;Placa de Video PowerColor Radeon PCS+ R7 370 4GB GDDR5 256-bit, AXR7 370 4GBD5-PPDHE;0;0
1465;Placa de Video Gigabyte GeForce GTX 980 Ti 6GB GDDR5 XTREME WaterForce 384-bit, GV-N98TXTREME W-6GD;0;0
1466;Placa de Video Zotac GeForce GTX 970 4GB GDDR5 AMP! 256-bit, ZT-90110-10P;0;0
1467;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 REF 128-bit, 02G-P4-1950-KR;0;0
1468;Placa de Video EVGA GeForce GTX 980 Ti 6GB GDDR5 KINGPIN 384-bit, 06G-P4-5998-KR;0;0
1469;Placa de Video EVGA GeForce GTX 980 Ti 6GB GDDR5 Hybrid 384-bit, 06G-P4-1996-KR;0;0
1470;Placa de Video Gigabyte GeForce GT 420 2GB DDR3 128-bit, GV-N420-2GI;0;0
1471;Placa de Video Gigabyte GeForce GTX 980 4GB GDDR5 WindForce OC 256-bit, GV-N980OC-4GD;0;0
1472;Placa de Vídeo Asus Geforce GTX 980 Ti Gold Edition 6GB GDDR5 384 Bit, GOLD20TH-GTX980TI-P-6G-GAMING;0;0
1473;Placa de Video Gigabyte GeForce GTX Titan X 12GB GDDR5 384-bit, GV-NTITANXD5-12GD-B;0;0
1474;Placa de Video Asus Radeon R9 380 OC 4GB GDDR5 Strix 256-bit, STRIX-R9380-DC2OC-4GD5-GAMING;0;0
1475;Placa de Video Gigabyte GeForce GTX 980 4GB GDDR5 Xtreme Edition GDDR5 256-bit, GV-N980XTREME-4GD;0;0
1476;Placa de Video Gigabyte GeForce GTX 750 Ti 2GB GDDR5 WindForce OC 128-bit, GV-N75TOC2-2GI;0;0
1477;Placa de Video Zotac GeForce GTX 950 2GB GDDR5 128-bit, ZT-90602-10M;0;0
1478;Placa de Video Galax GeForce GTX 960 4GB GDDR5 EXOC White 128-bit, 96NPH8DVE8D4;0;0
1479;Placa de Video Galax GeForce GTX 950 2GB GDDR5 OC Black Sniper 128-bit, 95NPH8DSH4HB;0;0
1480;Placa de Video Galax GeForce GT 610 2GB DDR3 64-bit, 61TPS4HX2LKX;0;0
1481;Placa de Video Galax GeForce GTX 960 4GB GDDR5 OC 128-bit, 96NQH8DHD8Z4;0;0
1482;Placa de Video Galax GeForce GT 610 1GB DDR3 64-bit, 61TGS4HX2LTZ;0;0
1483;Placa de Video Galax GeForce GTX 980 4GB GDDR5 HOF 256-bit, 98NQH6DND2TX;0;0
1484;Placa de Video XFX Radeon R7 250 1GB DDR5 128-bit, R7-250A-ZLH4;0;0
1485;Placa de Video Asus Radeon R7 260X OC 2GB GDDR5 128-bit, R7260X-OC-2GD5;0;0
1486;Placa de Video Gigabyte GeForce GTX 980 4GB GDDR5 OC Water Force 256-bit, GV-N980WAOC-4GD;0;0
1487;Placa de Video PNY GeForce GTX 960 2GB GDDR5 OC 128-bit, VCGGTX9602XPB-OC-BB;0;0
1488;Placa de Video Gigabyte Radeon R9 390X 8GB GDDR5 WindForce OC 512-bit, GV-R939XWF2-8GD;0;0
1489;Placa de Video Asus GeForce GTX 950 OC 2GB GDDR5 ROG Strix 128-bit, STRIX-GTX950-DC2OC-2GD5-GAMING;0;0
1490;Placa de Video Galax GeForce GTX 960 2GB GDDR5 Black 128-bit, 96NPH8DND7UZ;0;0
1491;Placa de Video Galax GeForce GTX 960 4GB GDDR5 EXOC 128-bit, 96NQH8DVD9CJ;0;0
1492;Placa de Video EVGA GeForce GTX 960 4GB GDDR5 REF 128-bit, 04G-P4-3961-KR;0;0
1493;Placa de Vídeo MSI Geforce GTX 980 Ti SEA HAWK 6GB GDDR5 384Bit, GTX 980 Ti SEA HAWK;0;0
1494;Placa de Video PowerColor Radeon PCS+ R9 380 4GB GDDR5 256-bit, AXR9 380 4GBD5-PPDHE;0;0
1495;Placa de Video XFX Radeon R7 360 2GB GDDR5 128-bit, R7-360P-2DF5;0;0
1496;Placa de Video Gigabyte GeForce GTX 970 4GB GDDR5 Xtreme Edition 256-bit, GV-N970XTREME-4GD;0;0
1497;Placa de Video Gigabyte GeForce GTX 950 2GB GDDR5 Xtreme Edition 128-bit, GV-N950XTREME-2GD;0;0
1498;Placa de Video Sapphire Radeon R9 390X 8GB GDDR5 Tri-X 512-bit, 11241-02-20G;0;0
1499;Placa de Video Gigabyte Radeon R9 380X 4GB GDDR5 G1 Gaming 256-bit, GV-R938XG1 GAMING-4GD;0;0
1500;Placa de Video XFX Radeon R9 380X 4GB GDDR5 OC Black Edition 256-bit, R9-380X-4DB5;0;0
1501;Placa de Video XFX Radeon R9 380X 4GB GDDR5 OC XXX 256-bit, R9-380X-4DF5;0;0
1502;Placa de Video XFX Radeon R9 390X 8GB GDDR5 512-bit, R9-390X-8DF6;0;0
1503;Placa de Video PNY GeForce GTX 970 4GB GDDR5 XLR8 256-bit, VCGGTX9704R2XPB;0;0
1504;Placa de Video Gigabyte GeForce GTX 980 Ti 6GB GDDR5 XTREME 384-bit, GV-N98TXTREME-6GD-B;0;0
1505;Placa de Video Zotac GeForce GTX 950 2GB GDDR5 AMP! 128-bit, ZT-90603-10M;0;0
1506;Placa de Video Sapphire Radeon R7 360 2GB GDDR5 Nitro OC 128-bit, 11243-05-20G;0;0
1507;Placa de Video Sapphire Radeon R9 380 4GB GDDR5 Nitro 256-bit, 11242-13-20G;0;0
1508;Placa de Video Sapphire Radeon R7 370 2GB GDDR5 Nitro 256-bit, 11240-10-20G;0;0
1509;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 SC+ 128-bit, 02G-P4-2956-KR;0;0
1510;Placa de Video Galax GeForce GT 730 2GB GDDR3 128-bit, 73GPF8HX3SNS;0;0
1511;Placa de Video Zotac GeForce GT 730 2GB DDR3 64-bit, ZT-71105-10BB;0;0
1512;Placa de Video MSI GT210 1GB 64Bit DDR3, N210-MD1G/D3;0;0
1513;Placa de Video PowerColor Radeon R7 240 2GB DDR3 128-bit, AXR7 240 2GBK3-HLE;0;0
1514;Placa de Video Gigabyte GeForce GTX 960 4GB GDDR5 WindForce 128-bit, GV-N960WF2-4GD;0;0
1515;Placa de Video Asus GeForce GTX 960 OC 4GB GDDR5 ROG Strix 128-bit, STRIX-GTX960-DC2OC-4GD5;0;0
1516;Placa de Video Sapphire Radeon R7 360 2GB GDDR5 Nitro 128-bit, 11243-02-20G;0;0
1517;Placa de Video Gigabyte Radeon R9 380 4GB GDDR5 WindForce 256-bit, GV-R938WF2-4GD;0;0
1518;Placa de Video Galax GeForce GTX 750 Ti 2GB GDDR5 Black OC Sniper 128-bit, 75IPH8DVF4CB;0;0
1519;Placa de Video PNY GeForce GTX 980 4GB GDDR5 PRO OC XLR8 256-bit, VCGGTX9804XPB-XP-OC;0;0
1520;Placa de Video Zotac GeForce GTX 980 Ti 6GB DDR5 ArcticStorm 384-bit, ZT-90502-10P;0;0
1521;Placa de Video Zotac GeForce GTX 980 Ti 6GB GDDR5 AMP! Extreme 384-bit, ZT-90505-10P;0;0
1522;Placa de Video EVGA GeForce GTX 960 4GB GDDR5 128-bit, 04G-P4-3960-KR;0;0
1523;Placa de Video EVGA GeForce GTX 950 2GB GDDR5 SC 128-bit, 02G-P4-2951-KR;0;0
1524;Placa de Video EVGA GeForce GTX 960 2GB GDDR5 128-bit, 02G-P4-2961-KR;0;0
1525;Placa de Video Sapphire Radeon R9 390 8GB GDDR5 Tri-X 512-bit, 11244-01-20G;0;0
1526;Placa de Video PCYES! Radeon R7 360 2GB GDDR5 Hammer 128-bit, H360F-2GD;0;0
1527;Placa de Video PCYES! Radeon R7 370 2GB GDDR5 HammerX 256-bit, O370QM-2G2M;0;0
1528;Placa de Video PCYES! Radeon R9 380 4GB GDDR5 HammerX 256-bit, 0380QM-4GD;0;0
1529;Placa de Video PCYES! Radeon R9 380 2GB GDDR5 Hammer 256-bit, 0380QM-2GD;0;0
1530;Placa de Video PCYES! Radeon R9 390 8GB GDDR5 HammerX 512-bit, 0390QM-8GD;0;0
1531;Placa de Vídeo MSI Geforce GTX 980 Ti Lightning OC 6GB GDDR5 384Bit, GTX 980TI LIGHTNING - BOX;0;0
1532;Placa de Video XFX Radeon R7 360 2GB GDDR5 128-bit, R7-360P-2SF5;0;0
1533;Placa de Video Zotac GeForce GTX 950 2GB GDDR5 128-bit, ZT-90601-10L;0;0
1534;Placa de Video Geforce MSI GTX 960 4GD5T OC 4GB GDDR5 128Bits, GTX-960-4GD5T-OC - BOX;0;0
1535;Placa de Video PowerColor Radeon PCS+ R9 380 2GB GDDR5 256-bit, AXR9 380 2GBD5-PPDHE;0;0
1536;Placa de Video MSI Radeon R7 360 OC 2GB GDDR5 128Bit, R7 360 2GD5 OC - BOX;0;0
1537;Placa de Video Galax GeForce GTX 980 Ti 4GB GDDR5 OC 384-bit, 98IRH5DH9WGT;0;0
1538;Placa de Video PowerColor Radeon R9 390X 8GB GDDR5 Devil 512-bit, AXR9 390X 8GBD5-ADHE;0;0
1539;Placa de Video Gigabyte GeForce GTX 750 Ti 1GB GDDR5 OC 128-bit, GV-N75TOC-1GI;0;0
1540;Placa de Video Gigabyte GeForce GTX 960 2GB GDDR5 OC 128-bit, GV-N960OC-2GD;0;0
1541;Placa de Video XFX Radeon R9 4GB HBM Nano 4096-bit, R9-NANO-4SF6;0;0
1542;Placa de Video Sapphire Radeon R9 4GB HBM Nano 4096-bit, 21249-00-40G;0;0
1543;Placa de Video PNY Quadro K420 1GB GDDR3 128-bit, VCQK420-PB;0;0
1544;Placa de Video PowerColor Radeon PCS+ R7 370 2GB GDDR5 256-bit, AXR7 370 2GBD5-PPDHE;0;0
1545;Placa de Video PowerColor Radeon R7 360 2GB GDDR5 128-bit, AXR7 360 2GBD5-DHE/OC;0;0
1546;Placa de Video PNY Quadro K2200 4GB GDDR5 128-bit, VCQK2200-PB;0;0
1547;Placa de Video Asus Radeon R9 380 OC 2GB GDDR5 Strix 256-bit, STRIX-R9380-DC2OC-2GD5-GAMING;0;0
1548;PLACA DE VIDEO MSI Geforce GTX 960 GAMING 4GB GDDR5 128bit , MSI GTX 960 GAMING 4GB - BOX;0;0
1549;Placa de Video Galax GeForce GTX 960 2GB GDDR5 OC 128-bit ,96NPH8DND8VZ;0;0
1550;Placa de Video Gigabyte GeForce GTX 950 2GB GDDR5 WindForce OC 128-bit, GV-N950WF2OC-2GD;0;0
1551;Placa de Video Asus Radeon R7 370 OC 4GB GDDR5 Strix 256-bit, STRIX-R7370-DC2OC-4GD5-GAMING;0;0
1552;Placa de Video Galax GeForce GTX 950 2GB GDDR5 EXOC White 128-bit, 95NPH8DVE8EW;0;0
1553;Placa de Video Asus Radeon R9 390 OC 8GB GDDR5 Strix 512-bit, STRIX-R9390-DC3OC-8GD5-GAMING;0;0
1554;Placa de Video Asus Radeon R9 390X OC 8GB GDDR5 Strix 512-bit, STRIX-R9390X-DC3OC-8GD5-GAMING;0;0
1555;Placa de Video Galax GeForce GTX 980 Ti 6GB GDDR5 HOF 384-bit, 98IRH5DHF7XH;0;0
1556;Placa de Video Asus GeForce GTX 980 Ti OC 6GB GDDR5 ROG Strix 384-bit, STRIX-GTX980TI-DC3OC-6GD5;0;0
1557;Placa de Video Asus GeForce GTX 980 Ti 6GB GDDR5 ROG Poseidon 384-bit, POSEIDON-GTX980TI-P-6GD5;0;0
1558;Placa de Video Zotac GeForce GT 730 1GB GDDR3 128-bit, ZT-71110-10L;0;0
1559;Placa de Video EVGA GeForce GT 740 1GB GDDR5 FTW 128-bit, 01G-P4-3742-KR;0;0
1560;Placa de Video EVGA GeForce GT 730 2GB GDDR3 128-bit, 02G-P3-2738-KR;0;0
1561;Placa de Video Asus GeForce GTX 960 OC 2GB GDDR5 TURBO 128-bit, TURBO-GTX960-OC-2GD5;0;0
